Altitude	Temperature	Pressure	HE[m-3]	H2[m-3]	Total_mass_density
3.096700e+02	1.998234e+02	1.758341e-04	8.301628e+15	5.570037e+16	3.987697e-04
3.106700e+02	2.000369e+02	1.725670e-04	8.137538e+15	5.465699e+16	3.913192e-04
3.116700e+02	2.002505e+02	1.692998e-04	7.973447e+15	5.361361e+16	3.838688e-04
3.126700e+02	2.004640e+02	1.660327e-04	7.809357e+15	5.257022e+16	3.764183e-04
3.136700e+02	2.006776e+02	1.627656e-04	7.645267e+15	5.152684e+16	3.689678e-04
3.146700e+02	2.008911e+02	1.594984e-04	7.481177e+15	5.048346e+16	3.615173e-04
3.156700e+02	2.011047e+02	1.562313e-04	7.317087e+15	4.944007e+16	3.540668e-04
3.166700e+02	2.013182e+02	1.529641e-04	7.152997e+15	4.839669e+16	3.466163e-04
3.176700e+02	2.015318e+02	1.496970e-04	6.988907e+15	4.735331e+16	3.391658e-04
3.186700e+02	2.017453e+02	1.464298e-04	6.824817e+15	4.630992e+16	3.317153e-04
3.196700e+02	2.019589e+02	1.431627e-04	6.660726e+15	4.526654e+16	3.242648e-04
3.206700e+02	2.021724e+02	1.398955e-04	6.496636e+15	4.422316e+16	3.168143e-04
3.216700e+02	2.023860e+02	1.366284e-04	6.332546e+15	4.317977e+16	3.093638e-04
3.226700e+02	2.025995e+02	1.333612e-04	6.168456e+15	4.213639e+16	3.019134e-04
3.236700e+02	2.028131e+02	1.300941e-04	6.004366e+15	4.109300e+16	2.944629e-04
3.246700e+02	2.030267e+02	1.268269e-04	5.840276e+15	4.004962e+16	2.870124e-04
3.256700e+02	2.032402e+02	1.235598e-04	5.676186e+15	3.900624e+16	2.795619e-04
3.266700e+02	2.034538e+02	1.202927e-04	5.512096e+15	3.796285e+16	2.721114e-04
3.276700e+02	2.036673e+02	1.170255e-04	5.348005e+15	3.691947e+16	2.646609e-04
3.286700e+02	2.038809e+02	1.137584e-04	5.183915e+15	3.587609e+16	2.572104e-04
3.296700e+02	2.040944e+02	1.104912e-04	5.019825e+15	3.483270e+16	2.497599e-04
3.306700e+02	2.043080e+02	1.072241e-04	4.855735e+15	3.378932e+16	2.423094e-04
3.316700e+02	2.045215e+02	1.039569e-04	4.691645e+15	3.274594e+16	2.348589e-04
3.326700e+02	2.047351e+02	1.006898e-04	4.527555e+15	3.170255e+16	2.274084e-04
3.336700e+02	2.049486e+02	9.742263e-05	4.363465e+15	3.065917e+16	2.199580e-04
3.346700e+02	2.051622e+02	9.415549e-05	4.199375e+15	2.961579e+16	2.125075e-04
3.356700e+02	2.053757e+02	9.088834e-05	4.035285e+15	2.857240e+16	2.050570e-04
3.366700e+02	2.055893e+02	8.762120e-05	3.871194e+15	2.752902e+16	1.976065e-04
3.376700e+02	2.058028e+02	8.435405e-05	3.707104e+15	2.648563e+16	1.901560e-04
3.386700e+02	2.060164e+02	8.108691e-05	3.543014e+15	2.544225e+16	1.827055e-04
3.396700e+02	2.062299e+02	7.781976e-05	3.378924e+15	2.439887e+16	1.752550e-04
3.406700e+02	2.064435e+02	7.455261e-05	3.214834e+15	2.335548e+16	1.678045e-04
3.416700e+02	2.066570e+02	7.128547e-05	3.050744e+15	2.231210e+16	1.603540e-04
3.426700e+02	2.068706e+02	6.801832e-05	2.886654e+15	2.126872e+16	1.529035e-04
3.436700e+02	2.070841e+02	6.475118e-05	2.722564e+15	2.022533e+16	1.454530e-04
3.446700e+02	2.072977e+02	6.148403e-05	2.558473e+15	1.918195e+16	1.380026e-04
3.456700e+02	2.075113e+02	5.821689e-05	2.394383e+15	1.813857e+16	1.305521e-04
3.466700e+02	2.077248e+02	5.494974e-05	2.230293e+15	1.709518e+16	1.231016e-04
3.476700e+02	2.079384e+02	5.168259e-05	2.066203e+15	1.605180e+16	1.156511e-04
3.486700e+02	2.081519e+02	4.841545e-05	1.902113e+15	1.500842e+16	1.082006e-04
3.496700e+02	2.083655e+02	4.514830e-05	1.738023e+15	1.396503e+16	1.007501e-04
3.506700e+02	2.097573e+02	4.287755e-05	1.623944e+15	1.322817e+16	9.557413e-05
3.516700e+02	2.131553e+02	4.230335e-05	1.595020e+15	1.301321e+16	9.427100e-05
3.526700e+02	2.165533e+02	4.172915e-05	1.566096e+15	1.279825e+16	9.296786e-05
3.536700e+02	2.199513e+02	4.115495e-05	1.537172e+15	1.258330e+16	9.166473e-05
3.546700e+02	2.233493e+02	4.058075e-05	1.508248e+15	1.236834e+16	9.036159e-05
3.556700e+02	2.267473e+02	4.000655e-05	1.479324e+15	1.215339e+16	8.905846e-05
3.566700e+02	2.301453e+02	3.943235e-05	1.450399e+15	1.193843e+16	8.775532e-05
3.576700e+02	2.335433e+02	3.885815e-05	1.421475e+15	1.172347e+16	8.645219e-05
3.586700e+02	2.369413e+02	3.828395e-05	1.392551e+15	1.150852e+16	8.514905e-05
3.596700e+02	2.403393e+02	3.770975e-05	1.363627e+15	1.129356e+16	8.384592e-05
3.606700e+02	2.437373e+02	3.713555e-05	1.334703e+15	1.107860e+16	8.254278e-05
3.616700e+02	2.471353e+02	3.656135e-05	1.305779e+15	1.086365e+16	8.123965e-05
3.626700e+02	2.505333e+02	3.598715e-05	1.276855e+15	1.064869e+16	7.993651e-05
3.636700e+02	2.539313e+02	3.541295e-05	1.247931e+15	1.043374e+16	7.863338e-05
3.646700e+02	2.573293e+02	3.483875e-05	1.219007e+15	1.021878e+16	7.733024e-05
3.656700e+02	2.607273e+02	3.426455e-05	1.190083e+15	1.000382e+16	7.602711e-05
3.666700e+02	2.641253e+02	3.369035e-05	1.161158e+15	9.788867e+15	7.472397e-05
3.676700e+02	2.675233e+02	3.311615e-05	1.132234e+15	9.573911e+15	7.342084e-05
3.686700e+02	2.709213e+02	3.254195e-05	1.103310e+15	9.358955e+15	7.211770e-05
3.696700e+02	2.743193e+02	3.196775e-05	1.074386e+15	9.143999e+15	7.081457e-05
3.706700e+02	2.777173e+02	3.139355e-05	1.045462e+15	8.929043e+15	6.951143e-05
3.716700e+02	2.811153e+02	3.081935e-05	1.016538e+15	8.714086e+15	6.820830e-05
3.726700e+02	2.845133e+02	3.024515e-05	9.876139e+14	8.499130e+15	6.690516e-05
3.736700e+02	2.879113e+02	2.967095e-05	9.586898e+14	8.284174e+15	6.560203e-05
3.746700e+02	2.913093e+02	2.909675e-05	9.297657e+14	8.069218e+15	6.429889e-05
3.756700e+02	2.947073e+02	2.852255e-05	9.008416e+14	7.854262e+15	6.299576e-05
3.766700e+02	2.981053e+02	2.794835e-05	8.719175e+14	7.639306e+15	6.169263e-05
3.776700e+02	3.015033e+02	2.737415e-05	8.429934e+14	7.424349e+15	6.038949e-05
3.786700e+02	3.049013e+02	2.679995e-05	8.140693e+14	7.209393e+15	5.908636e-05
3.796700e+02	3.082993e+02	2.622575e-05	7.851452e+14	6.994437e+15	5.778322e-05
3.806700e+02	3.116973e+02	2.565155e-05	7.562211e+14	6.779481e+15	5.648009e-05
3.816700e+02	3.150953e+02	2.507735e-05	7.272970e+14	6.564525e+15	5.517695e-05
3.826700e+02	3.184933e+02	2.450315e-05	6.983729e+14	6.349568e+15	5.387382e-05
3.836700e+02	3.218913e+02	2.392895e-05	6.694488e+14	6.134612e+15	5.257068e-05
3.846700e+02	3.252893e+02	2.335475e-05	6.405247e+14	5.919656e+15	5.126755e-05
3.856700e+02	3.286873e+02	2.278055e-05	6.116006e+14	5.704700e+15	4.996441e-05
3.866700e+02	3.320853e+02	2.220635e-05	5.826765e+14	5.489744e+15	4.866128e-05
3.876700e+02	3.354833e+02	2.163215e-05	5.537524e+14	5.274788e+15	4.735814e-05
3.886700e+02	3.388813e+02	2.105795e-05	5.248283e+14	5.059831e+15	4.605501e-05
3.896700e+02	3.422793e+02	2.048375e-05	4.959042e+14	4.844875e+15	4.475187e-05
3.906700e+02	3.456773e+02	1.990955e-05	4.669801e+14	4.629919e+15	4.344874e-05
3.916700e+02	3.490753e+02	1.933535e-05	4.380560e+14	4.414963e+15	4.214560e-05
3.926700e+02	3.524733e+02	1.876115e-05	4.091319e+14	4.200007e+15	4.084247e-05
3.936700e+02	3.558713e+02	1.818695e-05	3.802078e+14	3.985050e+15	3.953933e-05
3.946700e+02	3.592693e+02	1.761275e-05	3.512837e+14	3.770094e+15	3.823620e-05
3.956700e+02	3.626673e+02	1.703855e-05	3.223596e+14	3.555138e+15	3.693306e-05
3.966700e+02	3.660653e+02	1.646435e-05	2.934355e+14	3.340182e+15	3.562993e-05
3.976700e+02	3.694633e+02	1.589015e-05	2.645114e+14	3.125226e+15	3.432679e-05
3.986700e+02	3.728613e+02	1.531595e-05	2.355873e+14	2.910270e+15	3.302366e-05
3.996700e+02	3.762593e+02	1.474175e-05	2.066632e+14	2.695313e+15	3.172052e-05
4.006700e+02	3.790302e+02	1.434230e-05	1.877949e+14	2.552402e+15	3.081718e-05
4.016700e+02	3.807333e+02	1.424042e-05	1.860485e+14	2.532163e+15	3.059455e-05
4.026700e+02	3.824364e+02	1.413853e-05	1.843022e+14	2.511923e+15	3.037192e-05
4.036700e+02	3.841395e+02	1.403665e-05	1.825558e+14	2.491683e+15	3.014929e-05
4.046700e+02	3.858426e+02	1.393476e-05	1.808095e+14	2.471444e+15	2.992666e-05
4.056700e+02	3.875457e+02	1.383287e-05	1.790632e+14	2.451204e+15	2.970403e-05
4.066700e+02	3.892488e+02	1.373099e-05	1.773168e+14	2.430964e+15	2.948141e-05
4.076700e+02	3.909519e+02	1.362910e-05	1.755705e+14	2.410725e+15	2.925878e-05
4.086700e+02	3.926550e+02	1.352722e-05	1.738241e+14	2.390485e+15	2.903615e-05
4.096700e+02	3.943581e+02	1.342533e-05	1.720778e+14	2.370245e+15	2.881352e-05
4.106700e+02	3.960612e+02	1.332345e-05	1.703315e+14	2.350006e+15	2.859089e-05
4.116700e+02	3.977644e+02	1.322156e-05	1.685851e+14	2.329766e+15	2.836826e-05
4.126700e+02	3.994675e+02	1.311967e-05	1.668388e+14	2.309527e+15	2.814563e-05
4.136700e+02	4.011706e+02	1.301779e-05	1.650924e+14	2.289287e+15	2.792300e-05
4.146700e+02	4.028737e+02	1.291590e-05	1.633461e+14	2.269047e+15	2.770038e-05
4.156700e+02	4.045768e+02	1.281402e-05	1.615998e+14	2.248808e+15	2.747775e-05
4.166700e+02	4.062799e+02	1.271213e-05	1.598534e+14	2.228568e+15	2.725512e-05
4.176700e+02	4.079830e+02	1.261025e-05	1.581071e+14	2.208328e+15	2.703249e-05
4.186700e+02	4.096861e+02	1.250836e-05	1.563607e+14	2.188089e+15	2.680986e-05
4.196700e+02	4.113892e+02	1.240647e-05	1.546144e+14	2.167849e+15	2.658723e-05
4.206700e+02	4.130923e+02	1.230459e-05	1.528681e+14	2.147609e+15	2.636460e-05
4.216700e+02	4.147954e+02	1.220270e-05	1.511217e+14	2.127370e+15	2.614197e-05
4.226700e+02	4.164986e+02	1.210082e-05	1.493754e+14	2.107130e+15	2.591935e-05
4.236700e+02	4.182017e+02	1.199893e-05	1.476290e+14	2.086890e+15	2.569672e-05
4.246700e+02	4.199048e+02	1.189705e-05	1.458827e+14	2.066651e+15	2.547409e-05
4.256700e+02	4.216079e+02	1.179516e-05	1.441364e+14	2.046411e+15	2.525146e-05
4.266700e+02	4.233110e+02	1.169328e-05	1.423900e+14	2.026171e+15	2.502883e-05
4.276700e+02	4.250141e+02	1.159139e-05	1.406437e+14	2.005932e+15	2.480620e-05
4.286700e+02	4.267172e+02	1.148950e-05	1.388973e+14	1.985692e+15	2.458357e-05
4.296700e+02	4.284203e+02	1.138762e-05	1.371510e+14	1.965452e+15	2.436094e-05
4.306700e+02	4.301234e+02	1.128573e-05	1.354047e+14	1.945213e+15	2.413832e-05
4.316700e+02	4.318265e+02	1.118385e-05	1.336583e+14	1.924973e+15	2.391569e-05
4.326700e+02	4.335296e+02	1.108196e-05	1.319120e+14	1.904733e+15	2.369306e-05
4.336700e+02	4.352328e+02	1.098008e-05	1.301656e+14	1.884494e+15	2.347043e-05
4.346700e+02	4.369359e+02	1.087819e-05	1.284193e+14	1.864254e+15	2.324780e-05
4.356700e+02	4.386390e+02	1.077630e-05	1.266730e+14	1.844015e+15	2.302517e-05
4.366700e+02	4.403421e+02	1.067442e-05	1.249266e+14	1.823775e+15	2.280254e-05
4.376700e+02	4.420452e+02	1.057253e-05	1.231803e+14	1.803535e+15	2.257991e-05
4.386700e+02	4.437483e+02	1.047065e-05	1.214339e+14	1.783296e+15	2.235729e-05
4.396700e+02	4.454514e+02	1.036876e-05	1.196876e+14	1.763056e+15	2.213466e-05
4.406700e+02	4.471545e+02	1.026688e-05	1.179413e+14	1.742816e+15	2.191203e-05
4.416700e+02	4.488576e+02	1.016499e-05	1.161949e+14	1.722577e+15	2.168940e-05
4.426700e+02	4.505607e+02	1.006310e-05	1.144486e+14	1.702337e+15	2.146677e-05
4.436700e+02	4.522639e+02	9.961219e-06	1.127022e+14	1.682097e+15	2.124414e-05
4.446700e+02	4.539670e+02	9.859333e-06	1.109559e+14	1.661858e+15	2.102151e-05
4.456700e+02	4.556701e+02	9.757448e-06	1.092096e+14	1.641618e+15	2.079889e-05
4.466700e+02	4.573732e+02	9.655562e-06	1.074632e+14	1.621378e+15	2.057626e-05
4.476700e+02	4.590763e+02	9.553676e-06	1.057169e+14	1.601139e+15	2.035363e-05
4.486700e+02	4.607794e+02	9.451791e-06	1.039705e+14	1.580899e+15	2.013100e-05
4.496700e+02	4.624825e+02	9.349905e-06	1.022242e+14	1.560659e+15	1.990837e-05
4.506700e+02	4.641856e+02	9.248019e-06	1.004779e+14	1.540420e+15	1.968574e-05
4.516700e+02	4.658887e+02	9.146134e-06	9.873152e+13	1.520180e+15	1.946311e-05
4.526700e+02	4.675918e+02	9.044248e-06	9.698518e+13	1.499940e+15	1.924048e-05
4.536700e+02	4.692949e+02	8.942362e-06	9.523884e+13	1.479701e+15	1.901786e-05
4.546700e+02	4.709981e+02	8.840477e-06	9.349250e+13	1.459461e+15	1.879523e-05
4.556700e+02	4.727012e+02	8.738591e-06	9.174616e+13	1.439221e+15	1.857260e-05
4.566700e+02	4.744043e+02	8.636706e-06	8.999982e+13	1.418982e+15	1.834997e-05
4.576700e+02	4.761074e+02	8.534820e-06	8.825348e+13	1.398742e+15	1.812734e-05
4.586700e+02	4.778105e+02	8.432934e-06	8.650714e+13	1.378503e+15	1.790471e-05
4.596700e+02	4.795136e+02	8.331049e-06	8.476080e+13	1.358263e+15	1.768208e-05
4.606700e+02	4.812167e+02	8.229163e-06	8.301447e+13	1.338023e+15	1.745945e-05
4.616700e+02	4.829198e+02	8.127277e-06	8.126813e+13	1.317784e+15	1.723683e-05
4.626700e+02	4.846229e+02	8.025392e-06	7.952179e+13	1.297544e+15	1.701420e-05
4.636700e+02	4.863260e+02	7.923506e-06	7.777545e+13	1.277304e+15	1.679157e-05
4.646700e+02	4.880291e+02	7.821620e-06	7.602911e+13	1.257065e+15	1.656894e-05
4.656700e+02	4.897323e+02	7.719735e-06	7.428277e+13	1.236825e+15	1.634631e-05
4.666700e+02	4.914354e+02	7.617849e-06	7.253643e+13	1.216585e+15	1.612368e-05
4.676700e+02	4.931385e+02	7.515963e-06	7.079009e+13	1.196346e+15	1.590105e-05
4.686700e+02	4.948416e+02	7.414078e-06	6.904375e+13	1.176106e+15	1.567842e-05
4.696700e+02	4.965447e+02	7.312192e-06	6.729741e+13	1.155866e+15	1.545580e-05
4.706700e+02	4.982478e+02	7.210306e-06	6.555107e+13	1.135627e+15	1.523317e-05
4.716700e+02	4.999509e+02	7.108421e-06	6.380473e+13	1.115387e+15	1.501054e-05
4.726700e+02	5.016540e+02	7.006535e-06	6.205839e+13	1.095147e+15	1.478791e-05
4.736700e+02	5.033571e+02	6.904649e-06	6.031205e+13	1.074908e+15	1.456528e-05
4.746700e+02	5.050602e+02	6.802764e-06	5.856571e+13	1.054668e+15	1.434265e-05
4.756700e+02	5.067634e+02	6.700878e-06	5.681937e+13	1.034428e+15	1.412002e-05
4.766700e+02	5.084665e+02	6.598992e-06	5.507303e+13	1.014189e+15	1.389739e-05
4.776700e+02	5.101696e+02	6.497107e-06	5.332669e+13	9.939491e+14	1.367477e-05
4.786700e+02	5.118727e+02	6.395221e-06	5.158035e+13	9.737095e+14	1.345214e-05
4.796700e+02	5.135758e+02	6.293335e-06	4.983401e+13	9.534698e+14	1.322951e-05
4.806700e+02	5.152789e+02	6.191450e-06	4.808767e+13	9.332302e+14	1.300688e-05
4.816700e+02	5.169820e+02	6.089564e-06	4.634133e+13	9.129905e+14	1.278425e-05
4.826700e+02	5.186851e+02	5.987678e-06	4.459499e+13	8.927509e+14	1.256162e-05
4.836700e+02	5.203882e+02	5.885793e-06	4.284865e+13	8.725112e+14	1.233899e-05
4.846700e+02	5.220913e+02	5.783907e-06	4.110231e+13	8.522716e+14	1.211637e-05
4.856700e+02	5.237944e+02	5.682021e-06	3.935597e+13	8.320319e+14	1.189374e-05
4.866700e+02	5.254976e+02	5.580136e-06	3.760963e+13	8.117923e+14	1.167111e-05
4.876700e+02	5.272007e+02	5.478250e-06	3.586329e+13	7.915526e+14	1.144848e-05
4.886700e+02	5.289038e+02	5.376364e-06	3.411695e+13	7.713130e+14	1.122585e-05
4.896700e+02	5.306069e+02	5.274479e-06	3.237061e+13	7.510733e+14	1.100322e-05
4.906700e+02	5.323100e+02	5.172593e-06	3.062427e+13	7.308337e+14	1.078059e-05
4.916700e+02	5.340131e+02	5.070708e-06	2.887793e+13	7.105940e+14	1.055796e-05
4.926700e+02	5.357162e+02	4.968822e-06	2.713159e+13	6.903543e+14	1.033534e-05
4.936700e+02	5.374193e+02	4.866936e-06	2.538525e+13	6.701147e+14	1.011271e-05
4.946700e+02	5.391224e+02	4.765051e-06	2.363891e+13	6.498750e+14	9.890078e-06
4.956700e+02	5.408255e+02	4.663165e-06	2.189257e+13	6.296354e+14	9.667449e-06
4.966700e+02	5.425286e+02	4.561279e-06	2.014623e+13	6.093957e+14	9.444821e-06
4.976700e+02	5.442318e+02	4.459394e-06	1.839989e+13	5.891561e+14	9.222192e-06
4.986700e+02	5.459349e+02	4.357508e-06	1.665355e+13	5.689164e+14	8.999563e-06
4.996700e+02	5.476380e+02	4.255622e-06	1.490721e+13	5.486768e+14	8.776934e-06
5.006700e+02	5.490228e+02	4.205344e-06	1.424899e+13	5.396025e+14	8.668762e-06
5.016700e+02	5.502508e+02	4.180484e-06	1.412671e+13	5.360276e+14	8.616964e-06
5.026700e+02	5.514788e+02	4.155624e-06	1.400442e+13	5.324528e+14	8.565166e-06
5.036700e+02	5.527068e+02	4.130764e-06	1.388214e+13	5.288779e+14	8.513367e-06
5.046700e+02	5.539348e+02	4.105904e-06	1.375986e+13	5.253030e+14	8.461569e-06
5.056700e+02	5.551628e+02	4.081044e-06	1.363757e+13	5.217281e+14	8.409771e-06
5.066700e+02	5.563908e+02	4.056184e-06	1.351529e+13	5.181532e+14	8.357972e-06
5.076700e+02	5.576188e+02	4.031324e-06	1.339301e+13	5.145783e+14	8.306174e-06
5.086700e+02	5.588468e+02	4.006464e-06	1.327072e+13	5.110034e+14	8.254376e-06
5.096700e+02	5.600748e+02	3.981604e-06	1.314844e+13	5.074286e+14	8.202577e-06
5.106700e+02	5.613028e+02	3.956744e-06	1.302616e+13	5.038537e+14	8.150779e-06
5.116700e+02	5.625308e+02	3.931884e-06	1.290387e+13	5.002788e+14	8.098981e-06
5.126700e+02	5.637588e+02	3.907024e-06	1.278159e+13	4.967039e+14	8.047183e-06
5.136700e+02	5.649868e+02	3.882164e-06	1.265930e+13	4.931290e+14	7.995384e-06
5.146700e+02	5.662148e+02	3.857304e-06	1.253702e+13	4.895541e+14	7.943586e-06
5.156700e+02	5.674428e+02	3.832444e-06	1.241474e+13	4.859792e+14	7.891788e-06
5.166700e+02	5.686708e+02	3.807584e-06	1.229245e+13	4.824044e+14	7.839989e-06
5.176700e+02	5.698988e+02	3.782724e-06	1.217017e+13	4.788295e+14	7.788191e-06
5.186700e+02	5.711268e+02	3.757864e-06	1.204789e+13	4.752546e+14	7.736393e-06
5.196700e+02	5.723548e+02	3.733004e-06	1.192560e+13	4.716797e+14	7.684594e-06
5.206700e+02	5.735828e+02	3.708144e-06	1.180332e+13	4.681048e+14	7.632796e-06
5.216700e+02	5.748108e+02	3.683284e-06	1.168104e+13	4.645299e+14	7.580998e-06
5.226700e+02	5.760388e+02	3.658424e-06	1.155875e+13	4.609550e+14	7.529200e-06
5.236700e+02	5.772668e+02	3.633564e-06	1.143647e+13	4.573801e+14	7.477401e-06
5.246700e+02	5.784948e+02	3.608704e-06	1.131419e+13	4.538053e+14	7.425603e-06
5.256700e+02	5.797228e+02	3.583844e-06	1.119190e+13	4.502304e+14	7.373805e-06
5.266700e+02	5.809508e+02	3.558984e-06	1.106962e+13	4.466555e+14	7.322006e-06
5.276700e+02	5.821788e+02	3.534124e-06	1.094734e+13	4.430806e+14	7.270208e-06
5.286700e+02	5.834068e+02	3.509264e-06	1.082505e+13	4.395057e+14	7.218410e-06
5.296700e+02	5.846348e+02	3.484404e-06	1.070277e+13	4.359308e+14	7.166611e-06
5.306700e+02	5.858628e+02	3.459544e-06	1.058049e+13	4.323559e+14	7.114813e-06
5.316700e+02	5.870908e+02	3.434684e-06	1.045820e+13	4.287811e+14	7.063015e-06
5.326700e+02	5.883188e+02	3.409824e-06	1.033592e+13	4.252062e+14	7.011217e-06
5.336700e+02	5.895468e+02	3.384964e-06	1.021364e+13	4.216313e+14	6.959418e-06
5.346700e+02	5.907748e+02	3.360104e-06	1.009135e+13	4.180564e+14	6.907620e-06
5.356700e+02	5.920028e+02	3.335244e-06	9.969068e+12	4.144815e+14	6.855822e-06
5.366700e+02	5.932308e+02	3.310384e-06	9.846785e+12	4.109066e+14	6.804023e-06
5.376700e+02	5.944588e+02	3.285524e-06	9.724501e+12	4.073317e+14	6.752225e-06
5.386700e+02	5.956868e+02	3.260664e-06	9.602218e+12	4.037569e+14	6.700427e-06
5.396700e+02	5.969148e+02	3.235804e-06	9.479934e+12	4.001820e+14	6.648628e-06
5.406700e+02	5.981428e+02	3.210944e-06	9.357651e+12	3.966071e+14	6.596830e-06
5.416700e+02	5.993708e+02	3.186084e-06	9.235367e+12	3.930322e+14	6.545032e-06
5.426700e+02	6.005988e+02	3.161224e-06	9.113084e+12	3.894573e+14	6.493234e-06
5.436700e+02	6.018268e+02	3.136364e-06	8.990800e+12	3.858824e+14	6.441435e-06
5.446700e+02	6.030548e+02	3.111504e-06	8.868517e+12	3.823075e+14	6.389637e-06
5.456700e+02	6.042828e+02	3.086644e-06	8.746233e+12	3.787327e+14	6.337839e-06
5.466700e+02	6.055108e+02	3.061784e-06	8.623950e+12	3.751578e+14	6.286040e-06
5.476700e+02	6.067388e+02	3.036924e-06	8.501667e+12	3.715829e+14	6.234242e-06
5.486700e+02	6.079668e+02	3.012064e-06	8.379383e+12	3.680080e+14	6.182444e-06
5.496700e+02	6.091948e+02	2.987204e-06	8.257100e+12	3.644331e+14	6.130645e-06
5.506700e+02	6.104228e+02	2.962344e-06	8.134816e+12	3.608582e+14	6.078847e-06
5.516700e+02	6.116508e+02	2.937484e-06	8.012533e+12	3.572833e+14	6.027049e-06
5.526700e+02	6.128788e+02	2.912624e-06	7.890249e+12	3.537085e+14	5.975251e-06
5.536700e+02	6.141068e+02	2.887764e-06	7.767966e+12	3.501336e+14	5.923452e-06
5.546700e+02	6.153348e+02	2.862904e-06	7.645682e+12	3.465587e+14	5.871654e-06
5.556700e+02	6.165628e+02	2.838044e-06	7.523399e+12	3.429838e+14	5.819856e-06
5.566700e+02	6.177908e+02	2.813184e-06	7.401115e+12	3.394089e+14	5.768057e-06
5.576700e+02	6.190188e+02	2.788324e-06	7.278832e+12	3.358340e+14	5.716259e-06
5.586700e+02	6.202468e+02	2.763464e-06	7.156548e+12	3.322591e+14	5.664461e-06
5.596700e+02	6.214748e+02	2.738604e-06	7.034265e+12	3.286843e+14	5.612662e-06
5.606700e+02	6.227028e+02	2.713744e-06	6.911981e+12	3.251094e+14	5.560864e-06
5.616700e+02	6.239308e+02	2.688884e-06	6.789698e+12	3.215345e+14	5.509066e-06
5.626700e+02	6.251588e+02	2.664024e-06	6.667414e+12	3.179596e+14	5.457268e-06
5.636700e+02	6.263868e+02	2.639164e-06	6.545131e+12	3.143847e+14	5.405469e-06
5.646700e+02	6.276148e+02	2.614304e-06	6.422847e+12	3.108098e+14	5.353671e-06
5.656700e+02	6.288428e+02	2.589444e-06	6.300564e+12	3.072349e+14	5.301873e-06
5.666700e+02	6.300708e+02	2.564584e-06	6.178280e+12	3.036601e+14	5.250074e-06
5.676700e+02	6.312988e+02	2.539724e-06	6.055997e+12	3.000852e+14	5.198276e-06
5.686700e+02	6.325268e+02	2.514864e-06	5.933713e+12	2.965103e+14	5.146478e-06
5.696700e+02	6.337548e+02	2.490004e-06	5.811430e+12	2.929354e+14	5.094679e-06
5.706700e+02	6.349828e+02	2.465144e-06	5.689146e+12	2.893605e+14	5.042881e-06
5.716700e+02	6.362108e+02	2.440284e-06	5.566863e+12	2.857856e+14	4.991083e-06
5.726700e+02	6.374388e+02	2.415424e-06	5.444580e+12	2.822107e+14	4.939285e-06
5.736700e+02	6.386668e+02	2.390564e-06	5.322296e+12	2.786358e+14	4.887486e-06
5.746700e+02	6.398948e+02	2.365704e-06	5.200013e+12	2.750610e+14	4.835688e-06
5.756700e+02	6.411228e+02	2.340844e-06	5.077729e+12	2.714861e+14	4.783890e-06
5.766700e+02	6.423508e+02	2.315984e-06	4.955446e+12	2.679112e+14	4.732091e-06
5.776700e+02	6.435788e+02	2.291124e-06	4.833162e+12	2.643363e+14	4.680293e-06
5.786700e+02	6.448068e+02	2.266264e-06	4.710879e+12	2.607614e+14	4.628495e-06
5.796700e+02	6.460348e+02	2.241404e-06	4.588595e+12	2.571865e+14	4.576696e-06
5.806700e+02	6.472628e+02	2.216544e-06	4.466312e+12	2.536116e+14	4.524898e-06
5.816700e+02	6.484908e+02	2.191684e-06	4.344028e+12	2.500368e+14	4.473100e-06
5.826700e+02	6.497188e+02	2.166824e-06	4.221745e+12	2.464619e+14	4.421302e-06
5.836700e+02	6.509468e+02	2.141964e-06	4.099461e+12	2.428870e+14	4.369503e-06
5.846700e+02	6.521748e+02	2.117104e-06	3.977178e+12	2.393121e+14	4.317705e-06
5.856700e+02	6.534028e+02	2.092244e-06	3.854894e+12	2.357372e+14	4.265907e-06
5.866700e+02	6.546308e+02	2.067384e-06	3.732611e+12	2.321623e+14	4.214108e-06
5.876700e+02	6.558588e+02	2.042524e-06	3.610327e+12	2.285874e+14	4.162310e-06
5.886700e+02	6.570868e+02	2.017664e-06	3.488044e+12	2.250126e+14	4.110512e-06
5.896700e+02	6.583148e+02	1.992804e-06	3.365760e+12	2.214377e+14	4.058713e-06
5.906700e+02	6.595428e+02	1.967944e-06	3.243477e+12	2.178628e+14	4.006915e-06
5.916700e+02	6.607708e+02	1.943084e-06	3.121193e+12	2.142879e+14	3.955117e-06
5.926700e+02	6.619988e+02	1.918224e-06	2.998910e+12	2.107130e+14	3.903319e-06
5.936700e+02	6.632268e+02	1.893364e-06	2.876626e+12	2.071381e+14	3.851520e-06
5.946700e+02	6.644548e+02	1.868504e-06	2.754343e+12	2.035632e+14	3.799722e-06
5.956700e+02	6.656828e+02	1.843644e-06	2.632059e+12	1.999884e+14	3.747924e-06
5.966700e+02	6.669108e+02	1.818784e-06	2.509776e+12	1.964135e+14	3.696125e-06
5.976700e+02	6.681388e+02	1.793924e-06	2.387493e+12	1.928386e+14	3.644327e-06
5.986700e+02	6.693668e+02	1.769064e-06	2.265209e+12	1.892637e+14	3.592529e-06
